section id,recording id,timestamp [ns],detected marker IDs,tl x [px],tl y [px],tr x [px],tr y [px],br x [px],br y [px],bl x [px],bl y [px]
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762018683910000,"""0;1;2;3""",920.983,429.749,688.143,410.252,776.064,431.475,816.384,409.978
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762018717240000,"""0;1;2;3""",908.864,429.759,694.308,410.041,775.642,431.777,816.12,410.208
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762018750580000,"""0;1;2;3""",665.731,330.742,706.031,373.973,727.722,433.939,763.091,411.345
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762018783930000,"""0;1;2;3""",894.9,428.663,706.3,409.918,777.603,431.668,818.081,410.059
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762018817270000,"""0;1;2;3""",901.711,429.19,703.821,410.704,778.746,432.085,819.11,410.587
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762018850620000,"""0;1;2;3""",908.992,430.363,700.003,411.006,779.125,432.582,819.511,411.14
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762018883960000,"""0;1;2;3""",899.921,429.347,704.929,410.631,778.735,432.188,819.134,410.681
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762018917310000,"""0;1;2;3""",,,622.416,400.042,766.46,440.014,805.346,418.849
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762018950640000,"""0;1;2;3""",680.026,333.37,713.158,374.595,728.517,433.98,763.894,411.346
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762018983980000,"""0;1;2;3""",907.301,430.355,698.895,411.025,777.942,432.572,818.331,411.196
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762019017330000,"""0;1;2;3""",935.143,432.934,684.613,411.27,778.329,432.974,818.473,411.76
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762019050670000,"""0;1;2;3""",685.891,327.423,716.955,371.183,727.633,433.552,766.277,409.322
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762019084020000,"""0;1;2;3""",686.612,327.246,717.523,370.964,727.983,433.277,766.721,409.067
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762019117360000,"""0;1;2;3""",1060.024,450.049,649.661,409.735,777.205,434.125,816.88,413.271
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762019150710000,"""0;1;2;3""",687.747,325.519,718.147,369.001,728.145,431.178,766.89,407.001
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762019184050000,"""0;1;2;3""",677.007,344.006,712.383,377.488,735.225,426.786,765.063,409.927
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762019217380000,"""0;1;2;3""",687.327,336.127,717.151,372.621,732.225,427.175,764.438,407.113
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762019250730000,"""0;1;2;3""",685.507,344.301,716.468,376.526,735.359,425.243,764.849,408.503
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762019284070000,"""0;1;2;3""",905.429,416.93,704.857,412.518,781.808,425.894,819.784,405.972
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762019317420000,"""0;1;2;3""",913.725,416.78,701.258,414.014,782.997,426.118,820.241,406.783
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762019350760000,"""0;1;2;3""",952.077,418.67,681.587,417.209,783.765,427.76,820.282,409.021
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762019384110000,"""0;1;2;3""",687.707,323.171,719.01,367.377,729.663,430.054,768.562,405.83
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762019417450000,"""0;1;2;3""",668.326,343.127,709.008,377.705,737.128,427.253,766.492,410.603
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762019450800000,"""0;1;2;3""",679.994,336.847,714.229,374.426,733.536,429.146,765.675,409.324
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762019484130000,"""0;1;2;3""",686.385,325.024,718.01,369.402,728.891,432.136,767.854,407.915
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762019517470000,"""0;1;2;3""",912.362,419.756,700.509,415.752,781.859,428.565,819.317,409.079
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762019550820000,"""0;1;2;3""",1001.948,439.689,662.095,409.715,778.364,432.465,818.248,411.572
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762019584160000,"""0;1;2;3""",683.505,330.693,715.323,371.383,729.608,430.459,764.805,407.945
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762019617510000,"""0;1;2;3""",652.461,325.923,701.516,371.843,730.116,432.453,765.53,410.064
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762019650850000,"""0;1;2;3""",667.692,329.065,706.5,371.786,726.993,431.507,762.239,408.984
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762019684200000,"""0;1;2;3""",630.61,322.641,691.015,371.655,727.776,432.891,763.276,410.464
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762019717530000,"""0;1;2;3""",897.63,425.427,695.694,406.563,772.138,428.085,812.476,406.512
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762019750870000,"""0;1;2;3""",1590.535,603.095,615.531,397.502,760.267,434.01,799.261,412.72
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762019784220000,"""0;1;2;3""",663.199,342.085,699.928,375.108,724.57,423.881,753.898,406.92
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762019817560000,"""0;1;2;3""",888.805,408.525,692.544,411.187,768.194,421.174,805.571,401.064
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762019850910000,"""0;1;2;3""",889.3,407.906,688.697,408.198,765.991,419.391,803.337,399.178
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762019884250000,"""0;1;2;3""",892.82,407.121,683.737,405.926,764.279,417.721,801.493,397.603
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762019917600000,"""0;1;2;3""",648.963,325.345,689.203,363.482,714.306,418.147,746.197,397.783
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762019950930000,"""0;1;2;3""",648.744,323.591,688.269,361.301,712.952,415.714,744.641,395.375
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762019984270000,"""0;1;2;3""",755.419,405.388,761.258,403.743,808.291,416.069,805.016,382.614
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762020017620000,"""0;1;2;3""",759.562,396.831,766.409,398.944,787.777,425.814,827.175,405.157
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762020050960000,"""0;1;2;3""",735.502,449.411,746.166,443.4,859.907,393.322,828.455,391.513
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762020084310000,"""0;1;2;3""",718.641,440.247,727.645,435.931,843.624,389.897,821.708,387.679
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762020117650000,"""0;1;2;3""",705.439,411.078,713.593,409.6,872.199,388.468,827.012,387.716
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762020151000000,"""0;1;2;3""",712.216,399.215,720.651,399.036,795.967,411.42,833.191,389.48
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762020184340000,"""0;1;2;3""",697.541,410.938,700.465,410.198,796.894,397.271,821.45,375.469
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762020217670000,"""0;1;2;3""",692.446,410.808,694.451,410.217,809.01,387.922,814.693,371.72
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762020251020000,"""0;1;2;3""",692.958,408.318,695.511,407.644,800.404,390.244,813.732,373.337
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762020284360000,"""0;1;2;3""",766.192,392.424,770.785,394.923,774.107,422.619,814.897,402.541
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762020317710000,"""0;1;2;3""",743.731,385.651,750.904,387.825,775.741,415.337,814.071,394.704
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762020351050000,"""0;1;2;3""",1274.126,419.522,588.498,394.724,741.219,403.928,774.317,385.934
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762020384400000,"""0;1;2;3""",669.117,359.102,271.284,497.725,855.351,243.4,706.886,369.635
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762020417740000,"""0;1;2;3""",576.099,541.968,381.363,708.998,760.813,390.709,785.42,380.157
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762020451070000,"""0;1;2;3""",573.661,553.456,358.77,748.981,762.617,390.877,785.67,380.219
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762020484420000,"""0;1;2;3""",865.06,380.258,662.262,391.268,742.586,396.602,777.359,377.082
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762020517760000,"""0;1;2;3""",540.144,537.149,738.198,406.614,747.166,391.39,787.076,380.552
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762020551110000,"""0;1;2;3""",867.397,382.927,661.477,403.276,743.257,403.62,776.906,384.769
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762020584450000,"""0;1;2;3""",869.553,390.294,660.27,403.574,740.339,409.492,778.741,387.155
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762020617800000,"""0;1;2;3""",876.653,398.057,655.049,409.726,746.997,413.932,780.248,395.505
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762020651140000,"""0;1;2;3""",708.179,439.109,707.829,438.084,685.445,456.325,726.897,433.884
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762020684480000,"""0;1;2;3""",606.779,514.838,505.84,587.721,742.374,419.618,782.652,395.818
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762020717820000,"""0;1;2;3""",524.343,328.006,641.029,381.813,711.416,437.355,744.221,416.558
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762020751160000,"""0;1;2;3""",713.211,424.269,721.897,424.324,792.768,439.127,830.402,417.271
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762020784510000,"""0;1;2;3""",772.113,427.197,776.034,430.605,758.995,466.906,829.074,439.79
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762020817850000,"""0;1;2;3""",656.566,327.231,691.033,371.815,704.7,434.639,743.35,409.453
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762020851200000,"""0;1;2;3""",648.547,338.079,687.825,376.144,711.901,430.744,743.817,410.296
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762020884540000,"""0;1;2;3""",647.423,334.838,688.722,373.425,714.527,428.126,746.446,407.771
65343790-189b-4431-8c77-1db4bd38120e,7173e985-be36-429d-9926-e0f29904d037,1754762020917880000,"""0;1;2;3""",662.349,318.448,697.465,363.207,711.576,425.9,750.383,401.052
